case_id,compute_work,council_branch_compute_work,council_branch_validation_nodes,council_compute_work,council_initial_compute_work,council_initial_validations,discovering_node,finishing_node,host_wall_seconds,mode,pouw_computations,pouw_compute_work,pouw_time,proof_hash_checks,proof_hash_compute_work,proof_semantic_checks,proof_semantic_compute_work,search_compute_work,simulation_time,total_computations,total_compute_work,total_hashes,total_time,transcript_compute_work,transcript_records,validation_computations,validation_compute_work,validation_time,validation_valid
25,,0.0,0,0.0,0.0,0,node1,node5,0.04718411099975128,none,1240,0.041471418130081004,13.145742873311956,0,0.0,0,0.0,0.041471418130081004,13.145742873311956,1240.0,0.041471418130081004,,13.145742873311956,0.0,0,0.0,0.0,0.0,True
25,,0.0,0,0.0,0.0,0,node1,node3,0.10714659300037965,proof,1220,0.048183878670101675,20.04442521537737,2250,0.006420057881563375,2263,0.04174839026275368,0.04080252428927325,108.87520769246652,2880.945254274232,0.09635232681441874,,108.87520769246652,0.007381354380828422,2250,1440.2419399212497,0.04816844814431706,88.83078247708914,True
25,,0.027610391621734513,176,0.027630855575987427,2.046395425291507e-05,4,node1,node5,0.07432613999981186,council,1240,0.041471418130081004,13.145742873311956,0,0.0,0,0.0,0.041471418130081004,34.27793852477579,2066.1656451379586,0.06910227370606843,,34.27793852477579,0.0,0,826.1656451379587,0.027630855575987427,21.13219565146384,True
26,0.14547032560519524,,,,,,,,0.1013275270001941,pow,,,,,,,,,57.906666666666666,,,127855,,,,,,,
26,,0.0,0,0.0,0.0,0,node1,node2,0.06285483999999997,none,1585,0.05300983688401484,21.307228352849826,0,0.0,0,0.0,0.05300983688401484,21.307228352849826,1585.0,0.05300983688401484,,21.307228352849826,0.0,0,0.0,0.0,0.0,True
26,,0.0,0,0.0,0.0,0,node3,node2,0.13342528200018933,proof,1481,0.0584745098194315,30.128665342671162,2726,0.007778256793396338,2739,0.05052975737060642,0.04953158891181449,238.82252534338366,3491.81041471117,0.11678252398343426,,238.82252534338366,0.008942920907617013,2726,1743.41608807729,0.05830801416400276,208.6938600007125,True
26,,0.03012042722371038,192,0.030140891177963293,2.046395425291507e-05,4,node1,node2,0.0860966019999978,council,1585,0.05300983688401484,21.307228352849826,0,0.0,0,0.0,0.05300983688401484,43.38847245123799,2486.2159879231376,0.08315072806197812,,43.38847245123799,0.0,0,901.2159879231378,0.030140891177963293,22.08124409838816,True
27,0.062160105578887265,,,,,,,,0.04190012100025342,pow,,,,,,,,,21.509803921568626,,,54633,,,,,,,
27,,0.0,0,0.0,0.0,0,node5,node4,0.2753093349997471,none,7587,0.25374487851042304,87.96848300425845,0,0.0,0,0.0,0.25374487851042304,87.96848300425845,7586.999999999999,0.25374487851042304,,87.96848300425845,0.0,0,0.0,0.0,0.0,True
27,,0.0,0,0.0,0.0,0,node5,node4,0.7789535520000754,proof,7425,0.29255591384980417,138.12880068328272,13482,0.038468986826327746,13495,0.24895913680771584,0.24832683839988023,506.2412881999551,17341.58702323996,0.5799840374838477,,506.2412881999551,0.04422907544992391,13482,8594.132763636888,0.2874281236340436,368.11248751667233,True
27,,0.19421400470288253,1238,0.19423446865713545,2.046395425291507e-05,4,node5,node4,0.48071472399988124,council,7587,0.25374487851042304,87.96848300425845,0,0.0,0,0.0,0.25374487851042304,738.1373088016197,13394.632147504224,0.4479793471675585,,738.1373088016197,0.0,0,5807.632147504224,0.19423446865713545,650.1688257973613,True
28,0.004856027137640087,,,,,,,,0.004025084000204515,pow,,,,,,,,,1.3821510297482837,,,4268,,,,,,,
28,,0.0,0,0.0,0.0,0,node5,node4,0.013296541000272555,none,388,0.012976540511670508,3.756211727204157,0,0.0,0,0.0,0.012976540511670508,3.756211727204157,388.0,0.012976540511670508,,3.756211727204157,0.0,0,0.0,0.0,0.0,True
28,,0.0,0,0.0,0.0,0,node1,node1,0.02415856400011762,proof,302,0.011937434086536667,4.414622033305572,560,0.0015978810727446623,573,0.010570847379831135,0.010100296996197149,16.335836815687212,720.7769325548518,0.024106162539112463,,16.335836815687212,0.0018371370903395186,560,363.8463298714428,0.012168728452575796,11.92121478238164,True
28,,0.005176948429075221,33,0.005197412383328137,2.046395425291507e-05,4,node5,node4,0.019360204999884445,council,388,0.012976540511670508,3.756211727204157,0,0.0,0,0.0,0.012976540511670508,10.410384755658322,543.4032064954201,0.018173952894998645,,10.410384755658322,0.0,0,155.40320649542014,0.005197412383328137,6.654173028454165,True
29,0.04019989475798958,,,,,,,,0.03547317899983682,pow,,,,,,,,,14.386965376782078,,,35332,,,,,,,
29,,0.0,0,0.0,0.0,0,node5,node3,0.0735312229999181,none,1854,0.06200645904287918,22.436741283182304,0,0.0,0,0.0,0.06200645904287918,22.436741283182304,1854.0,0.06200645904287918,,22.436741283182304,0.0,0,0.0,0.0,0.0,True
29,,0.0,0,0.0,0.0,0,node2,node3,0.1855198510002083,proof,1773,0.07005125216998802,34.533143843681735,3278,0.009353310993673218,3291,0.06071319149567935,0.05929743898760776,216.82828963170752,4189.536399083418,0.1401177546593406,,216.82828963170752,0.010753813182380252,3278,2094.9961926616056,0.07006650248935258,182.2951457880258,True
29,,0.038121165705008446,243,0.038141629659261364,2.046395425291507e-05,4,node5,node3,0.1176532969998334,council,1854,0.06200645904287918,22.436741283182304,0,0.0,0,0.0,0.06200645904287918,61.45723197660642,2994.4389555508965,0.10014808870214054,,61.45723197660642,0.0,0,1140.4389555508965,0.038141629659261364,39.02049069342412,True
30,0.08207800882901083,,,,,,,,0.05673327699969377,pow,,,,,,,,,23.544924154025672,,,72139,,,,,,,
30,,0.0,0,0.0,0.0,0,node3,node1,0.0374559759998192,none,1052,0.03518381602648808,10.228284576647189,0,0.0,0,0.0,0.03518381602648808,10.228284576647189,1052.0,0.03518381602648808,,10.228284576647189,0.0,0,0.0,0.0,0.0,True
30,,0.0,0,0.0,0.0,0,node5,node1,0.0893188260001807,proof,974,0.03847037174615946,14.000501549229188,1797,0.005127486228075282,1810,0.033391332910112315,0.03257513004733782,55.26537950000777,2301.985343186138,0.07698919088434705,,55.26537950000777,0.005895241698821633,1797,1151.716962789556,0.038518819138187596,41.26487795077858,True
30,,0.01819775811432502,116,0.018218222068577934,2.046395425291507e-05,4,node3,node1,0.052634792999924684,council,1052,0.03518381602648808,10.228284576647189,0,0.0,0,0.0,0.03518381602648808,21.016480076816904,1596.7268596935369,0.053402038095066016,,21.016480076816904,0.0,0,544.7268596935369,0.018218222068577934,10.788195500169715,True
31,0.27460105286839204,,,,,,,,0.18004170700032773,pow,,,,,,,,,104.61728395061728,,,241349,,,,,,,
31,,0.0,0,0.0,0.0,0,node5,node1,0.10891074099981779,none,3034,0.10147119565053692,38.83016766262896,0,0.0,0,0.0,0.10147119565053692,38.83016766262896,3034.0,0.10147119565053692,,38.83016766262896,0.0,0,0.0,0.0,0.0,True
31,,0.0,0,0.0,0.0,0,node1,node4,0.25947101499968994,proof,2992,0.11797860521565093,56.214326061752914,5460,0.015579340459260457,5473,0.10096727349007995,0.10006651858484063,435.49054995931067,7012.330054699801,0.23452521916499133,,435.49054995931067,0.017912086630810304,5460,3484.7566785365634,0.1165466139493404,379.27622389755777,True
31,,0.06714345235285438,428,0.06716391630710729,2.046395425291507e-05,4,node5,node1,0.182370006000383,council,3034,0.10147119565053692,38.83016766262896,0,0.0,0,0.0,0.10147119565053692,78.54559797407492,5042.20854400453,0.1686351119576442,,78.54559797407492,0.0,0,2008.2085440045298,0.06716391630710729,39.71543031144597,True
32,0.024845610263506693,,,,,,,,0.01806922100013253,pow,,,,,,,,,7.633477633477634,,,21837,,,,,,,
32,,0.0,0,0.0,0.0,0,node2,node2,0.014815629000167974,none,321,0.010735746144964519,3.5619090540941007,0,0.0,0,0.0,0.010735746144964519,3.5619090540941007,321.0,0.010735746144964519,,3.5619090540941007,0.0,0,0.0,0.0,0.0,True
32,,0.0,0,0.0,0.0,0,node2,node1,0.029502885000056267,proof,301,0.011894147588655174,5.368148053472605,557,0.0015893209955692444,570,0.010515502629151392,0.01006685230415676,19.464048597003124,717.5719000310896,0.02399897121337581,,19.464048597003124,0.001827295284498414,557,361.93556843348466,0.012104823624720637,14.095900543530519,True
32,,0.0039219306280872885,25,0.003942394582340204,2.046395425291507e-05,4,node2,node2,0.01710104300036619,council,321,0.010735746144964519,3.5619090540941007,0,0.0,0,0.0,0.010735746144964519,7.166549744569107,438.87803510283055,0.014678140727304723,,7.166549744569107,0.0,0,117.87803510283057,0.003942394582340204,3.6046406904750063,True
33,0.10610669606420786,,,,,,,,0.07495788100004575,pow,,,,,,,,,39.316976127320956,,,93258,,,,,,,
33,,0.0,0,0.0,0.0,0,node1,node4,0.1741772730001685,none,4226,0.1413372685626793,52.425757100967914,0,0.0,0,0.0,0.1413372685626793,52.425757100967914,4226.0,0.1413372685626793,,52.425757100967914,0.0,0,0.0,0.0,0.0,True
33,,0.0,0,0.0,0.0,0,node3,node4,0.39540923799995653,proof,4232,0.1668543419401896,83.29093615583295,7717,0.02201937185423314,7730,0.14260497425147414,0.14153793671492162,265.59171063389226,9911.249523410239,0.33147868804589686,,265.59171063389226,0.02531640522526797,7717,4922.286200360477,0.16462434610570728,182.3007744780593,True
33,,0.11075532093718503,706,0.11077578489143794,2.046395425291507e-05,4,node1,node4,0.27414135599974543,council,4226,0.1413372685626793,52.425757100967914,0,0.0,0,0.0,0.1413372685626793,143.59764547731328,7538.208249897018,0.2521130534541173,,143.59764547731328,0.0,0,3312.208249897017,0.11077578489143794,91.17188837634536,True
34,0.0017112148113895712,,,,,,,,0.002134405999640876,pow,,,,,,,,,0.43605546995377503,,,1504,,,,,,,
34,,0.0,0,0.0,0.0,0,node2,node1,0.03921410599969022,none,1041,0.03481592441404381,8.958415183047155,0,0.0,0,0.0,0.03481592441404381,8.958415183047155,1041.0,0.03481592441404381,,8.958415183047155,0.0,0,0.0,0.0,0.0,True
34,,0.0,0,0.0,0.0,0,node1,node5,0.08177389999991647,proof,927,0.03662946186060437,11.74154785917809,1715,0.004893510785280528,1728,0.03187857639153264,0.03100322952143959,81.01343292692309,2194.7144542033043,0.07340154903741754,,81.01343292692309,0.005626232339164775,1715,1099.4894834853642,0.03677208717681317,69.271885067745,True
34,,0.018825267014818986,120,0.0188457309690719,2.046395425291507e-05,4,node2,node1,0.05878198300024451,council,1041,0.03481592441404381,8.958415183047155,0,0.0,0,0.0,0.03481592441404381,29.62697834147658,1604.4894453898316,0.05366165538311571,,29.62697834147658,0.0,0,563.4894453898316,0.0188457309690719,20.668563158429425,True
35,0.034813664095012034,,,,,,,,0.02370264799992583,pow,,,,,,,,,8.53061224489796,,,30598,,,,,,,
35,,0.0,0,0.0,0.0,0,node2,node2,0.33035234699991634,none,9289,0.3106677443631633,76.1946297382024,0,0.0,0,0.0,0.3106677443631633,76.1946297382024,9289.0,0.3106677443631633,,76.1946297382024,0.0,0,0.0,0.0,0.0,True
35,,0.0,0,0.0,0.0,0,node2,node2,0.903540649000206,proof,9205,0.36296266113611514,108.92338181384922,16797,0.04792787210516445,16810,0.31011508630883317,0.3078583902317707,428.63936611673614,21558.14796199721,0.7210056195501128,,428.63936611673614,0.05510427090434445,16797,10705.524152580741,0.35804295841399764,319.7159843028869,True
35,,0.24912103349610457,1588,0.2491414974503575,2.046395425291507e-05,4,node2,node2,0.5804675479998878,council,9289,0.3106677443631633,76.1946297382024,0,0.0,0,0.0,0.3106677443631633,210.2464618634149,16738.358395930016,0.5598092418135208,,210.2464618634149,0.0,0,7449.358395930018,0.2491414974503575,134.0518321252125,True
36,0.11638194936318341,,,,,,,,0.08013570200000686,pow,,,,,,,,,33.3304347826087,,,102289,,,,,,,
36,,0.0,0,0.0,0.0,0,node1,node3,0.49564256699977705,none,11915,0.39849350566122194,114.1832467084106,0,0.0,0,0.0,0.39849350566122194,114.1832467084106,11915.0,0.39849350566122194,,114.1832467084106,0.0,0,0.0,0.0,0.0,True
36,,0.0,0,0.0,0.0,0,node4,node3,1.3691166119997433,proof,12010,0.47286965546155624,171.80936989468444,21703,0.061926451646031076,21716,0.40062220192044146,0.40167075140505876,576.9827722168436,27969.111149189677,0.9354183090280288,,576.9827722168436,0.07119890405649745,21703,13830.256024121776,0.4625486535664725,405.1734023221592,True
36,,0.30387118506420313,1937,0.30389164901845606,2.046395425291507e-05,4,node1,node3,0.6862970509996558,council,11915,0.39849350566122194,114.1832467084106,0,0.0,0,0.0,0.39849350566122194,385.3967903369039,21001.393997931737,0.702385154679678,,385.3967903369039,0.0,0,9086.393997931738,0.30389164901845606,271.2135436284933,True
37,0.012126414534434873,,,,,,,,0.01005820099999255,pow,,,,,,,,,4.016455696202532,,,10658,,,,,,,
37,,0.0,0,0.0,0.0,0,node1,node3,0.12417059600011271,none,3434,0.11484907246669208,38.073884885569285,0,0.0,0,0.0,0.11484907246669208,38.073884885569285,3434.0,0.11484907246669208,,38.073884885569285,0.0,0,0.0,0.0,0.0,True
37,,0.0,0,0.0,0.0,0,node1,node2,0.2993528330002846,proof,3465,0.1367898535264502,62.97401766108064,6372,0.01818160392058748,6385,0.11779207769672216,0.1158858579199441,204.65702249599434,8155.6599419235135,0.27276353514375984,,204.65702249599434,0.020903995606506093,6372,4065.6281556758668,0.13597368161730963,141.6830048349137,True
37,,0.055220783243469025,352,0.05524124719772194,2.046395425291507e-05,4,node1,node3,0.1948765980000644,council,3434,0.11484907246669208,38.073884885569285,0,0.0,0,0.0,0.11484907246669208,145.13153864276222,5085.719415774929,0.170090319664414,,145.13153864276222,0.0,0,1651.7194157749293,0.05524124719772194,107.05765375719295,True
38,0.08633329034137585,,,,,,,,0.06356812800004263,pow,,,,,,,,,19.263948497854077,,,75879,,,,,,,
38,,0.0,0,0.0,0.0,0,node4,node1,0.06719330299983994,none,1749,0.05849476637863845,13.112599033162198,0,0.0,0,0.0,0.05849476637863845,13.112599033162198,1749.0,0.05849476637863845,,13.112599033162198,0.0,0,0.0,0.0,0.0,True
38,,0.0,0,0.0,0.0,0,node2,node5,0.13763635299983434,proof,1573,0.06205663418699056,17.036070206427627,2880,0.00821767408840112,2893,0.053370787905499956,0.05260850057953018,89.00708452683874,3697.002084264297,0.12364509618089164,,89.00708452683874,0.009448133607460382,2880,1841.5018418924794,0.06158846199390108,71.97101432041111,True
38,,0.03545425287790909,226,0.03547471683216201,2.046395425291507e-05,4,node4,node1,0.09250843099971462,council,1749,0.05849476637863845,13.112599033162198,0,0.0,0,0.0,0.05849476637863845,32.79537629696358,2809.6979663416437,0.09396948321080045,,32.79537629696358,0.0,0,1060.6979663416437,0.03547471683216201,19.682777263801388,True
39,0.011453989033416764,,,,,,,,0.007710481999765761,pow,,,,,,,,,3.8594507269789986,,,10067,,,,,,,
39,,0.0,0,0.0,0.0,0,node2,node4,0.23398157800011177,none,6414,0.21451425474704805,72.34681842915168,0,0.0,0,0.0,0.21451425474704805,72.34681842915168,6414.0,0.21451425474704805,,72.34681842915168,0.0,0,0.0,0.0,0.0,True
39,,0.0,0,0.0,0.0,0,node5,node3,0.6325512980001804,proof,6434,0.25361868099931617,107.49529034686958,11716,0.03342995472906511,11729,0.21637952690757312,0.2151831485878558,433.27811675402455,15052.55787758527,0.5034281626359545,,433.27811675402455,0.03843553241146035,11716,7469.331197158807,0.24980948163663824,325.78282640715497,True
39,,0.16017164685108487,1021,0.1601921108053378,2.046395425291507e-05,4,node2,node4,0.41864267200026006,council,6414,0.21451425474704805,72.34681842915168,0,0.0,0,0.0,0.21451425474704805,247.56540324454923,11203.76187348023,0.37470636555238584,,247.56540324454923,0.0,0,4789.761873480232,0.1601921108053378,175.21858481539755,True
